competitor_id,location_id,business_category,business_name,latitude,longitude,distance_km,source,confidence
COMP0818,LOC007,Dairy,Shri Sun Dudh Dairy,9.508094,88.215925,2.6,OpenStreetMap,Medium
COMP0819,LOC012,Kirana,Durga Provision Store,10.828683,75.922261,8.0,Illustrative,Low
COMP0820,LOC010,Dairy,Radha Dairy,32.133271,73.481261,6.1,OpenStreetMap,High
COMP0821,LOC014,Dairy,Shri Radha Dudh Dairy,23.471233,86.389546,9.5,Illustrative,Low
COMP0822,LOC006,Tailoring,Ideal Tailors,12.595781,76.595719,5.1,User-provided,Medium
COMP0823,LOC018,Kirana,Modern Mart,19.686517,73.458548,8.2,OpenStreetMap,Medium
COMP0824,LOC005,Dairy,Sai Dairy,11.504667,77.421371,8.4,OpenStreetMap,High
COMP0825,LOC014,Tailoring,Gramin Fashion Point,12.633475,79.850489,4.5,OpenStreetMap,High
COMP0826,LOC010,Dairy,Shri Ideal Dudh Dairy,14.186961,78.606257,7.8,Illustrative,Low
COMP0827,LOC020,Kirana,Prime Kirana Store,26.505757,81.498773,6.3,OpenStreetMap,Medium
COMP0828,LOC020,Dairy,Shri Gramin Dudh Dairy,29.223533,73.096779,1.1,OpenStreetMap,Medium
COMP0829,LOC009,Dairy,Gopal Milk Center,26.754158,83.683056,3.7,OpenStreetMap,High
COMP0830,LOC015,Tailoring,Gramin Tailors,15.728476,83.931288,1.1,OpenStreetMap,High
COMP0831,LOC012,Kirana,Shiv Mart,29.161435,84.733322,5.5,OpenStreetMap,Medium
COMP0832,LOC009,Dairy,City Dairy,23.544734,83.692574,6.5,User-provided,Medium
COMP0833,LOC002,Kirana,Ideal Provision Store,30.498904,75.635293,9.1,Illustrative,Low
COMP0834,LOC005,Kirana,Shiv Kirana Store,11.744137,83.358463,6.4,OpenStreetMap,High
COMP0835,LOC002,Dairy,Prime Milk Center,27.171550,75.196770,5.3,OpenStreetMap,High
COMP0836,LOC017,Kirana,Bharat Mart,27.894191,72.873366,8.3,OpenStreetMap,Medium
COMP0837,LOC010,Tailoring,Shree Tailoring Works,17.168796,86.640573,6.8,User-provided,Medium
COMP0838,LOC019,Tailoring,Annapurna Fashion Point,8.573828,86.886938,7.1,User-provided,Medium
COMP0839,LOC001,Dairy,Jai Doodh Bhandar,22.061755,73.231848,4.9,OpenStreetMap,Medium
COMP0840,LOC003,Dairy,Gramin Doodh Bhandar,14.008369,83.081914,6.4,User-provided,High
COMP0841,LOC019,Dairy,Shri Bharat Dudh Dairy,31.909244,87.811472,7.2,User-provided,Medium
COMP0842,LOC014,Dairy,Shri Durga Dudh Dairy,11.440426,79.433686,9.8,OpenStreetMap,High
COMP0843,LOC008,Dairy,Shri New Dudh Dairy,18.071631,77.296800,0.2,User-provided,High
COMP0844,LOC018,Dairy,Shri Prime Dudh Dairy,26.109106,83.620147,7.1,User-provided,High
COMP0845,LOC015,Kirana,Shree Mart,10.750570,87.672452,3.3,Illustrative,Low
COMP0846,LOC016,Kirana,Balaji General Store,17.298148,82.395240,6.0,OpenStreetMap,High
COMP0847,LOC019,Dairy,Shri Maa Dudh Dairy,22.803870,74.563465,8.4,OpenStreetMap,Medium
COMP0848,LOC011,Kirana,Sai General Store,27.456527,73.163202,8.4,OpenStreetMap,Medium
COMP0849,LOC018,Kirana,Radha Provision Store,30.972291,74.431010,3.8,User-provided,High
COMP0850,LOC011,Dairy,Ganesh Dairy,31.203309,76.941491,5.6,OpenStreetMap,High
COMP0851,LOC019,Tailoring,Modern Tailoring Works,14.587336,85.689351,0.3,User-provided,Medium
COMP0852,LOC010,Dairy,Shri Shree Dudh Dairy,22.421338,76.514957,7.0,User-provided,Medium
COMP0853,LOC020,Kirana,Ideal Kirana Store,25.186510,78.269596,1.5,OpenStreetMap,Medium
COMP0854,LOC015,Kirana,Durga General Store,21.233908,77.116164,5.2,User-provided,High
COMP0855,LOC014,Tailoring,Ganesh Boutique,29.099592,73.186324,5.4,Illustrative,Low
COMP0856,LOC005,Kirana,Gramin Mart,12.860098,79.261810,5.9,User-provided,Medium
COMP0857,LOC001,Tailoring,Om Boutique,14.556625,85.478361,8.5,OpenStreetMap,High
COMP0858,LOC001,Tailoring,Gramin Fashion Point,8.846448,79.574533,2.4,Illustrative,Low
COMP0859,LOC015,Dairy,Annapurna Dairy,25.138077,74.490263,2.3,User-provided,Medium
COMP0860,LOC011,Tailoring,Sai Tailoring Works,27.564889,80.194496,1.6,User-provided,High
COMP0861,LOC006,Tailoring,Sun Tailors,21.922883,80.556410,0.8,OpenStreetMap,Medium
COMP0862,LOC005,Dairy,Bharat Doodh Bhandar,31.937496,78.725844,1.4,User-provided,High
COMP0863,LOC006,Kirana,Ideal Provision Store,10.695248,82.219329,8.9,OpenStreetMap,Medium
COMP0864,LOC012,Dairy,Radha Milk Center,19.142373,85.633700,8.5,Illustrative,Low
COMP0865,LOC014,Tailoring,Krishna Boutique,13.889557,85.897132,3.3,OpenStreetMap,Medium
COMP0866,LOC004,Tailoring,Annapurna Tailoring Works,31.719304,86.607723,4.7,User-provided,Medium
COMP0867,LOC019,Dairy,Krishna Doodh Bhandar,9.051469,81.057907,6.3,OpenStreetMap,Medium
COMP0868,LOC014,Dairy,Jai Milk Center,24.051588,75.825384,9.2,OpenStreetMap,High
COMP0869,LOC008,Kirana,Shree Kirana Store,24.451246,73.015734,7.0,OpenStreetMap,High
COMP0870,LOC013,Kirana,Gopal Mart,18.965444,88.351103,9.1,Illustrative,Low
COMP0871,LOC005,Tailoring,Shiv Boutique,25.612873,80.091204,5.7,Illustrative,Low
COMP0872,LOC001,Dairy,Shri New Dudh Dairy,10.029416,88.155521,8.9,OpenStreetMap,Medium
COMP0873,LOC004,Kirana,Ganesh Mart,27.480938,74.697027,0.2,OpenStreetMap,High
COMP0874,LOC013,Kirana,Shiv Kirana Store,16.231118,72.829868,9.7,User-provided,Medium
COMP0875,LOC017,Kirana,Ganesh Kirana Store,12.646572,76.455435,1.8,OpenStreetMap,Medium
COMP0876,LOC002,Dairy,Vishal Milk Center,32.438383,80.589170,7.0,Illustrative,Low
COMP0877,LOC007,Dairy,Krishna Doodh Bhandar,26.340427,83.831519,8.8,OpenStreetMap,High
COMP0878,LOC011,Kirana,Star General Store,30.863520,78.842766,1.0,OpenStreetMap,Medium
COMP0879,LOC018,Dairy,Durga Dairy,10.509936,83.692782,0.4,OpenStreetMap,High
COMP0880,LOC020,Tailoring,Maa Tailoring Works,14.161992,78.223158,6.4,OpenStreetMap,Medium
COMP0881,LOC006,Tailoring,Shree Tailoring Works,29.032966,76.221797,2.3,OpenStreetMap,Medium
COMP0882,LOC001,Kirana,Ganesh General Store,11.096216,76.289810,6.5,OpenStreetMap,High
COMP0883,LOC006,Tailoring,Ideal Tailors,14.639924,78.800219,2.1,OpenStreetMap,Medium
COMP0884,LOC008,Kirana,Star General Store,14.743917,77.930124,1.5,Illustrative,Low
COMP0885,LOC020,Tailoring,Annapurna Tailors,14.021981,86.939070,4.6,OpenStreetMap,Medium
COMP0886,LOC005,Dairy,Ideal Doodh Bhandar,32.220408,72.881745,1.9,Illustrative,Low
COMP0887,LOC020,Tailoring,Vishal Tailoring Works,10.058748,73.053482,8.3,OpenStreetMap,High
COMP0888,LOC004,Dairy,Shri Laxmi Dudh Dairy,13.227369,86.301563,8.1,User-provided,High
COMP0889,LOC007,Dairy,Shiv Dairy,18.435586,76.773456,4.1,User-provided,Medium
COMP0890,LOC006,Dairy,Shri Om Dudh Dairy,23.829895,82.803306,5.2,OpenStreetMap,Medium
COMP0891,LOC018,Kirana,Radha General Store,12.855234,78.934285,4.7,OpenStreetMap,High
COMP0892,LOC008,Dairy,New Dairy,24.644260,81.820743,9.5,OpenStreetMap,High
COMP0893,LOC012,Dairy,Vishal Doodh Bhandar,31.623457,78.674328,7.3,Illustrative,Low
COMP0894,LOC018,Tailoring,Prime Boutique,24.825414,87.083250,7.9,OpenStreetMap,Medium
COMP0895,LOC007,Dairy,Sun Doodh Bhandar,30.294525,79.561862,4.7,OpenStreetMap,Medium
COMP0896,LOC014,Tailoring,Gopal Fashion Point,15.669214,88.011871,4.4,OpenStreetMap,Medium
COMP0897,LOC002,Tailoring,Vishal Fashion Point,9.023861,80.181246,5.3,OpenStreetMap,Medium
COMP0898,LOC004,Tailoring,Ganesh Tailors,29.650743,79.697660,9.6,User-provided,High
COMP0899,LOC017,Dairy,Sun Milk Center,8.843628,81.582670,9.6,OpenStreetMap,High
COMP0900,LOC012,Kirana,Gopal Provision Store,18.331871,82.297146,8.1,OpenStreetMap,High
COMP0901,LOC007,Kirana,Maa General Store,16.373257,74.852037,5.6,Illustrative,Low
COMP0902,LOC019,Tailoring,Gramin Boutique,25.030721,84.109536,1.5,Illustrative,Low
COMP0903,LOC010,Dairy,City Doodh Bhandar,17.459351,80.724636,2.1,Illustrative,Low
COMP0904,LOC008,Tailoring,Bharat Boutique,26.299468,81.397636,9.4,User-provided,Medium
COMP0905,LOC014,Tailoring,Ganesh Fashion Point,11.226030,86.770968,3.6,OpenStreetMap,Medium
COMP0906,LOC003,Kirana,Jai Mart,14.613155,75.165577,5.0,OpenStreetMap,High
COMP0907,LOC007,Tailoring,Radha Boutique,19.975197,80.156837,1.2,OpenStreetMap,High
COMP0908,LOC017,Kirana,Laxmi Provision Store,31.386958,82.135347,0.6,OpenStreetMap,High
COMP0909,LOC005,Tailoring,Om Tailoring Works,19.727277,75.012089,7.1,Illustrative,Low
COMP0910,LOC010,Dairy,Gramin Dairy,32.136276,73.882210,3.9,User-provided,Medium
COMP0911,LOC009,Kirana,Om Kirana Store,14.345009,88.086905,2.2,User-provided,Medium
COMP0912,LOC004,Dairy,Shri Vishal Dudh Dairy,17.529446,75.649994,1.6,User-provided,Medium
COMP0913,LOC020,Tailoring,Prime Tailors,10.401598,88.428548,1.7,OpenStreetMap,High
COMP0914,LOC008,Dairy,Annapurna Dairy,10.234423,78.901593,9.6,OpenStreetMap,High
COMP0915,LOC002,Kirana,Ideal General Store,20.655922,80.238273,7.4,OpenStreetMap,High
COMP0916,LOC011,Tailoring,Maa Tailors,10.957635,73.622441,2.7,Illustrative,Low
COMP0917,LOC011,Kirana,Annapurna Kirana Store,27.484963,84.766053,4.7,OpenStreetMap,Medium
COMP0918,LOC004,Dairy,New Milk Center,23.112552,82.599084,8.5,OpenStreetMap,High
COMP0919,LOC003,Kirana,Modern Provision Store,14.767444,86.407403,1.2,OpenStreetMap,High
COMP0920,LOC018,Kirana,Sai Kirana Store,23.019580,82.436105,7.7,Illustrative,Low
COMP0921,LOC004,Dairy,Annapurna Milk Center,9.595705,84.425437,2.9,User-provided,High
COMP0922,LOC012,Tailoring,Modern Tailors,30.341571,73.897320,4.5,OpenStreetMap,Medium
COMP0923,LOC014,Tailoring,Royal Tailoring Works,23.789136,75.644387,5.8,OpenStreetMap,Medium
COMP0924,LOC001,Kirana,Vishal Kirana Store,14.691653,81.179823,5.0,User-provided,Medium
COMP0925,LOC010,Dairy,Vishal Milk Center,9.101529,86.410590,3.9,User-provided,Medium
COMP0926,LOC012,Dairy,City Milk Center,30.139403,87.529086,2.5,OpenStreetMap,High
COMP0927,LOC001,Kirana,Gramin Provision Store,23.270806,76.931942,3.0,User-provided,High
COMP0928,LOC008,Kirana,Modern Mart,27.342342,74.637608,5.2,OpenStreetMap,Medium
COMP0929,LOC019,Tailoring,Ideal Tailoring Works,25.303744,79.409642,0.3,OpenStreetMap,Medium
COMP0930,LOC002,Tailoring,Maa Tailoring Works,8.451862,78.352819,2.0,Illustrative,Low
COMP0931,LOC017,Tailoring,Radha Fashion Point,26.774925,74.170383,0.4,User-provided,Medium
COMP0932,LOC020,Tailoring,Maa Tailors,19.285904,85.916672,6.0,OpenStreetMap,Medium
COMP0933,LOC004,Tailoring,Ideal Tailors,27.090847,75.822341,8.3,OpenStreetMap,Medium
COMP0934,LOC015,Kirana,Gramin Mart,24.652512,75.663837,5.8,OpenStreetMap,High
COMP0935,LOC004,Dairy,Laxmi Doodh Bhandar,23.059658,77.946390,7.5,OpenStreetMap,Medium
COMP0936,LOC002,Kirana,Om General Store,26.910909,73.986061,8.6,Illustrative,Low
COMP0937,LOC012,Tailoring,Gramin Tailors,25.368484,75.519531,9.7,Illustrative,Low
COMP0938,LOC016,Tailoring,Shiv Fashion Point,15.609826,76.285864,5.6,User-provided,High
COMP0939,LOC018,Dairy,City Milk Center,20.064042,83.130552,0.8,OpenStreetMap,Medium
COMP0940,LOC002,Dairy,Shri Laxmi Dudh Dairy,10.468005,80.433867,8.6,OpenStreetMap,High
COMP0941,LOC020,Tailoring,Vishal Boutique,22.472438,73.952719,4.7,OpenStreetMap,Medium
COMP0942,LOC004,Tailoring,Bharat Tailoring Works,11.497884,87.682401,6.5,OpenStreetMap,Medium
COMP0943,LOC002,Dairy,Annapurna Dairy,17.307478,80.476869,2.5,User-provided,Medium
COMP0944,LOC006,Tailoring,City Fashion Point,28.505224,81.317836,7.5,OpenStreetMap,Medium
COMP0945,LOC001,Tailoring,Ideal Fashion Point,10.255977,86.546832,6.8,User-provided,High
COMP0946,LOC018,Tailoring,Ganesh Tailoring Works,9.675912,73.937205,1.5,OpenStreetMap,Medium
COMP0947,LOC009,Kirana,Gramin Kirana Store,8.945437,82.601669,6.9,OpenStreetMap,Medium
COMP0948,LOC020,Tailoring,Laxmi Tailors,17.058214,73.970293,5.0,User-provided,Medium
COMP0949,LOC012,Kirana,Gopal Kirana Store,28.764584,86.238605,0.8,OpenStreetMap,Medium
COMP0950,LOC014,Dairy,Shri Vishal Dudh Dairy,27.376563,78.528591,5.4,OpenStreetMap,High
COMP0951,LOC018,Tailoring,Bharat Tailors,10.227634,86.908397,3.7,User-provided,Medium
COMP0952,LOC007,Tailoring,Shree Boutique,16.075351,80.867385,5.2,OpenStreetMap,Medium
COMP0953,LOC005,Kirana,Ideal General Store,19.654119,86.492942,9.6,Illustrative,Low
COMP0954,LOC011,Dairy,Gopal Doodh Bhandar,27.233520,77.363658,9.8,OpenStreetMap,High
COMP0955,LOC002,Tailoring,Modern Tailors,31.294910,78.431334,3.9,OpenStreetMap,High
COMP0956,LOC015,Tailoring,Annapurna Fashion Point,21.062547,80.313414,1.5,OpenStreetMap,High
COMP0957,LOC013,Tailoring,Star Tailors,30.933958,74.958952,8.8,OpenStreetMap,High
COMP0958,LOC009,Tailoring,Prime Tailors,19.558707,83.987296,3.3,Illustrative,Low
COMP0959,LOC002,Kirana,Durga General Store,11.594822,81.412496,3.5,OpenStreetMap,High
COMP0960,LOC012,Tailoring,Sai Fashion Point,30.746674,77.511937,4.3,OpenStreetMap,High
COMP0961,LOC009,Kirana,Star Mart,23.718884,77.985051,2.3,Illustrative,Low
COMP0962,LOC020,Tailoring,Star Tailoring Works,10.469888,74.562099,1.5,OpenStreetMap,High
COMP0963,LOC011,Dairy,Radha Milk Center,28.509596,80.072088,7.0,Illustrative,Low
COMP0964,LOC003,Kirana,Star Mart,29.285024,84.818479,5.4,OpenStreetMap,Medium
COMP0965,LOC016,Kirana,Laxmi Provision Store,23.797954,74.187471,7.7,OpenStreetMap,Medium
COMP0966,LOC012,Kirana,New Provision Store,13.457958,74.818713,6.8,Illustrative,Low
COMP0967,LOC012,Kirana,Sai Mart,28.600053,73.185285,1.4,OpenStreetMap,Medium
COMP0968,LOC020,Dairy,Shri Star Dudh Dairy,11.722189,81.923165,6.6,User-provided,High
COMP0969,LOC007,Dairy,Modern Doodh Bhandar,22.428962,84.847916,8.2,OpenStreetMap,High
COMP0970,LOC003,Dairy,Ideal Milk Center,26.955953,73.690516,1.6,Illustrative,Low
COMP0971,LOC013,Dairy,Shri Krishna Dudh Dairy,27.740050,76.444903,6.3,OpenStreetMap,High
COMP0972,LOC018,Tailoring,Vishal Tailors,19.798632,87.566068,3.9,Illustrative,Low
COMP0973,LOC014,Tailoring,Maa Tailors,29.678240,81.899798,3.5,OpenStreetMap,High
COMP0974,LOC013,Kirana,Ideal Kirana Store,24.480495,81.281024,1.4,OpenStreetMap,High
COMP0975,LOC013,Dairy,Radha Milk Center,24.151520,82.420476,9.8,User-provided,Medium
COMP0976,LOC001,Tailoring,Shree Tailoring Works,13.556611,87.658797,0.9,OpenStreetMap,Medium
COMP0977,LOC003,Tailoring,Radha Tailoring Works,9.426177,79.949772,3.9,User-provided,Medium
COMP0978,LOC014,Kirana,Sun Provision Store,24.859242,79.036898,8.9,Illustrative,Low
COMP0979,LOC009,Tailoring,Laxmi Tailors,31.293109,78.109768,8.2,User-provided,High
COMP0980,LOC013,Dairy,Annapurna Doodh Bhandar,28.612805,82.552454,2.2,OpenStreetMap,High
COMP0981,LOC015,Tailoring,Ganesh Boutique,9.288548,82.062128,1.0,OpenStreetMap,Medium
COMP0982,LOC020,Dairy,Shri Gopal Dudh Dairy,20.632191,81.272240,4.6,User-provided,Medium
COMP0983,LOC004,Kirana,Annapurna Mart,26.743375,81.325008,3.6,OpenStreetMap,High
COMP0984,LOC017,Tailoring,Jai Boutique,26.455692,85.472472,4.8,User-provided,Medium
COMP0985,LOC007,Dairy,Sun Milk Center,18.399968,85.813696,5.0,OpenStreetMap,Medium
COMP0986,LOC013,Dairy,Star Doodh Bhandar,25.419280,78.479287,6.6,User-provided,Medium
COMP0987,LOC007,Kirana,Ideal Provision Store,15.362982,75.406105,9.2,OpenStreetMap,High
COMP0988,LOC012,Dairy,Vishal Dairy,11.859914,83.250366,9.1,OpenStreetMap,High
COMP0989,LOC010,Dairy,Ideal Doodh Bhandar,14.020499,82.182011,1.2,Illustrative,Low
COMP0990,LOC020,Dairy,City Doodh Bhandar,21.655496,86.796944,1.9,Illustrative,Low
COMP0991,LOC014,Dairy,Ganesh Milk Center,21.166467,73.395054,9.7,Illustrative,Low
COMP0992,LOC017,Dairy,Balaji Doodh Bhandar,19.829309,81.128899,6.6,OpenStreetMap,Medium
COMP0993,LOC006,Dairy,Shri Ideal Dudh Dairy,9.302187,87.797834,2.1,OpenStreetMap,High
COMP0994,LOC006,Dairy,Shri New Dudh Dairy,25.193611,76.138245,3.2,Illustrative,Low
COMP0995,LOC005,Dairy,Bharat Dairy,27.200028,80.825126,0.8,User-provided,Medium
COMP0996,LOC008,Tailoring,Sai Boutique,13.628877,74.737235,7.2,OpenStreetMap,High
COMP0997,LOC011,Dairy,Shri Modern Dudh Dairy,30.963535,78.484155,3.6,OpenStreetMap,Medium
COMP0998,LOC008,Kirana,Modern Mart,25.788230,81.971784,1.5,OpenStreetMap,High
COMP0999,LOC005,Tailoring,Durga Fashion Point,10.385425,72.901446,5.1,Illustrative,Low
COMP1000,LOC017,Dairy,Shri Bharat Dudh Dairy,13.368830,76.436133,8.9,OpenStreetMap,High
,,,,,,,,
"SYNTHETIC / ILLUSTRATIVE DATA — business names, coordinates, distances and location_ids are randomly generated for prototype/demo purposes only. NOT real OpenStreetMap or field-verified records, even where source is listed as 'OpenStreetMap' (label kept for schema realism). Replace with real mapped data for your golden demo location + Dairy before presenting.",,,,,,,,
